Walmart ID	Walmart address	Walmart city	phone	distance	price	OOS?	number left

zipcode =11784	skuid = 44162678	"Samsung UN60J6200 60"" 1080p 60Hz Class LED HDTV"	MSRP:$1699	From:$199.0	In Stock at 83.5% of stores	Added: 07-09-2016
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$124.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5295  965 Broadhollow Rd  Farmingdale NY 11735  (631) 752-8768  27.98 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$124.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$249.00|  Out of Stock     Est Qty in Stock: 0
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$498.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$124.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 46429948	"LG 55UF6450 55"" 4K Ultra HD 2160p 120Hz Smart HDTV (4K x 2K)"	MSRP:$899.99	From:$169.0	In Stock at 4% of stores	Added: 08-20-2016
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$169.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$169.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$169.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$169.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 19863348	"GE X400 Black 14MP Digital Camera with 2.7"" LCD, Optical Image Stabilization"	MSRP:$109	From:$25.0	In Stock at 6% of stores	Added: 08-12-2016
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$119.88|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 47431817	"HP Natural Silver 15.6"" ENVY 15-U410Nr Convertible Laptop PC with Intel Core i5-6200U Processor, 6GB Memory, Touchscreen, 1TB Hard Drive and Windows 10 Home"	MSRP:$899	From:$199.0	In Stock at 30% of stores	Added: 07-22-2016

zipcode =11784	skuid = 44159367	Nikon Black D3300 DX Digital SLR Camera with 24.2 Megapixels and 18-55mm and 55-200mm Lenses Included	MSRP:$496.95	From:$100.0	In Stock at 91.5% of stores	Added: 05-26-2016
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$249.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$699.00|  In Stock     Est Qty in Stock: 2 or More

zipcode =11784	skuid = 44184097	"Samsung UN65JU6700 65"" Curved 4K Ultra HD 2160p 60Hz LED Smart HDTV (4K x 2K) - Qualifies for Premium Delivery"	MSRP:$3199	From:$1049.0	In Stock at 41.5% of stores	Added: 08-17-2016
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$   1049.00Limited Stock     Est Qty in Stock: 1 or Less
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$399.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 34696279	"ProScan PLDED3996A 39"" 720p LED-LCD HDTV"	MSRP:$229.99	From:$0.02	In Stock at 3% of stores	Added: 07-29-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$349.99|  Out of Stock     Est Qty in Stock: 0
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$349.99|  Out of Stock     Est Qty in Stock: 0
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$349.99|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$349.99|  Out of Stock     Est Qty in Stock: 0
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$349.99|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 39969672	GoPro HERO Action Camcorder	MSRP:$129.99	From:$30.0	In Stock at 16.5% of stores	Added: 06-14-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2156  750 Middle Country Rd  Middle Island NY 11953  (631) 924-0081  6.48 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5295  965 Broadhollow Rd  Farmingdale NY 11735  (631) 752-8768  27.98 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 21675106	Canon PowerShot SX50 Ultra-Zoom Digital Camera with 12.1 Megapixels and 50x Optical Zoom	MSRP:$429.99	From:$10.08	In Stock at 5% of stores	Added: 05-29-2016
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 40712762	Apple iPad Air 16GB Wi-Fi + AT&T;	MSRP:$529	From:$139.0	In Stock at 4.5% of stores	Added: 07-23-2016

zipcode =11784	skuid = 31232989	Beats by Dr. Dre  Drenched Solo On-Ear Headphones, Assorted Colors	MSRP:$99.99	From:$40.0	In Stock at 3% of stores	Added: 07-21-2016
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$ 85.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$ 85.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$ 40.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 38582722	"RealPad by AARP 7.85"" Tablet 16GB Intel"	MSRP:$189	From:$34.0	In Stock at 58.5% of stores	Added: 07-14-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2156  750 Middle Country Rd  Middle Island NY 11953  (631) 924-0081  6.48 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$ 25.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$ 25.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 46716422	U.S. Cellular Samsung Prepaid Grand Prime Smartphone	MSRP:$149	From:$109.0	In Stock at 85% of stores	Added: 08-16-2016

zipcode =11784	skuid = 33153806	Apple Beats Pill 2.0 Speaker System - Wireless Speaker(s) - Silver - Surround Sound - Bluetooth - USB - iPod Supported	MSRP:$182.87	From:$30.0	In Stock at 10.5% of stores	Added: 08-09-2016

zipcode =11784	skuid = 44162678	"Samsung UN60J6200 60"" 1080p 60Hz Class LED HDTV"	MSRP:$1699	From:$199.0	In Stock at 83.5% of stores	Added: 07-09-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$698.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$798.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2156  750 Middle Country Rd  Middle Island NY 11953  (631) 924-0081  6.48 Miles	$698.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$698.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5295  965 Broadhollow Rd  Farmingdale NY 11735  (631) 752-8768  27.98 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$698.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$698.00|  In Stock     Est Qty in Stock: 2 or More

zipcode =11784	skuid = 40712761	Apple iPad 16GB Wifi + Cellular	MSRP:$535.7	From:$139.0	In Stock at 27.5% of stores	Added: 08-01-2016

zipcode =11784	skuid = 24268585	Epson Expression Home XP-310 All-in-One Printer/Copier/Scanner	MSRP:$59.99	From:$15.0	In Stock at 0% of stores	Added: 07-17-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$ 15.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$ 30.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 046444950	"Acer Sky Blue 11.6"" R11 R3-131T-C1YF touch screen 2-in-1 Convertible Laptop PC with Intel Celeron N3050 Processor, 2GB Memory, 32GB eMMC and Windows 10"	MSRP:$249	From:$109.0	In Stock at 34.5% of stores	Added: 07-14-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2156  750 Middle Country Rd  Middle Island NY 11953  (631) 924-0081  6.48 Miles	$ 54.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$224.00Limited Stock     Est Qty in Stock: 1 or Less
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$ 54.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5295  965 Broadhollow Rd  Farmingdale NY 11735  (631) 752-8768  27.98 Miles	$ 54.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$224.00Limited Stock     Est Qty in Stock: 1 or Less
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$224.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$224.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$ 54.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$224.00|  In Stock     Est Qty in Stock: 2 or More

zipcode =11784	skuid = 47836539	"HP Black Licorice 15.6"" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, Touchscreen, 500GB Hard Drive and Windows 10 Home"	MSRP:$329	From:$100.0	In Stock at 86% of stores	Added: 06-20-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2915  3990 Nesconset Hwy  East Setauket NY 11733  (631) 474-3287  3.56 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2156  750 Middle Country Rd  Middle Island NY 11953  (631) 924-0081  6.48 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2917  1850 Veterans Hwy  Islandia NY 11749  (631) 851-0468  10.87 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5202  85 Crooked Hill Rd  Commack NY 11725  (631) 864-0806  17.68 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2906  1890 Old Country Rd  Riverhead NY 11901  (631) 369-1041  23.01 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2585  150 Barnum Avenue Cutoff  Stratford CT 06614  (203) 502-7631  23.63 Miles	$ 79.00|  Out of Stock     Est Qty in Stock: 0
Walmart #5294  1365 Boston Post Rd  Milford CT 06460  (203) 301-0559  25.6 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #5295  965 Broadhollow Rd  Farmingdale NY 11735  (631) 752-8768  27.98 Miles	$ 79.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3803  515 Saw Mill Rd  West Haven CT 06516  (203) 931-2081  28.11 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2163  465 Bridgeport Ave  Shelton CT 06484  (203) 929-1110  29.64 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2896  656 New Haven Ave  Derby CT 06418  (203) 736-2660  30.74 Miles	$150.00|  Out of Stock     Est Qty in Stock: 0
Walmart #2232  120 Commercial Pkwy  Branford CT 06405  (203) 488-4106  31.97 Miles	$329.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2954  650 Main Ave  Norwalk CT 06851  (203) 846-4514  32.88 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart Supercenter #5439  315 Foxon Blvd  New Haven CT 06513  (203) 467-7509  33.16 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #3545  2300 Dixwell Ave  Hamden CT 06514  (203) 230-0285  35.9 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More
Walmart #2916  2465 Hempstead Tpke  East Meadow NY 11554  (516) 579-3307  36.13 Miles	$ 79.00|  Out of Stock     Est Qty in Stock: 0
Walmart #3544  900 Boston Post Rd  Guilford CT 06437  (203) 458-1252  38.4 Miles	$329.00|  In Stock     Est Qty in Stock: 2 or More

zipcode =11784	skuid = 46009858	"Hisense 50H7GB1 50"" 4K Ultra HD 2160p 120Hz LED Smart HDTV (4K x 2K)"	MSRP:$699.99	From:$124.0	In Stock at 0% of stores	Added: 06-17-2016
Walmart #3547  680 Connecticut Ave  Norwalk CT 06854  (203) 854-5236  32.28 Miles	$124.00|  Out of Stock     Est Qty in Stock: 0

zipcode =11784	skuid = 20976672	RCA UHF/VHF/Digital Indoor Antenna	MSRP:$9.88	From:$1.0	In Stock at 20.5% of stores	Added: 08-15-2016
Walmart #2286  161 Centereach Mall  Centereach NY 11720  (631) 467-4825  2.83 Miles	$  5.00|  Out of Stock     Est Qty in Stock: 0
